,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
88,VC_181_0,2,9.119102827759196,31.881431806290006,0.22241424189103545,0.0733965436542855,8.18535277187245,8.18535277187245,1,1,1.0,8.18535277187245,2,1,1,"Bacillus~phage~PM1,Geobacillus~phage~TP-84"
89,VC_182_0,2,42.9769762281308,31.16327223334287,0.5796713272476205,0.09521513191276199,5.744562646538029,5.744562646538029,1,1,1.0,5.744562646538029,1,1,1,"Thalassomonas~phage~BA3,Vibrio~phage~VvAW1"
90,VC_183_0,16,7214.727793297832,13795.19072100108,0.34339627678173235,1.0663612426289674e-53,3.7416573867739413,10.099504938362077,120,90,0.75,7.9607889449349445,2,1,1,"Staphylococcus~phage~23MRA,Staphylococcus~phage~JS01,Staphylococcus~phage~P954,Staphylococcus~phage~PVL,Staphylococcus~phage~StauST398-4,Staphylococcus~phage~phi5967PVL,Staphylococcus~phage~phiBU01,Staphylococcus~phage~phiN315,Staphylococcus~phage~phiNM3,Staphylococcus~phage~phiPVL-CN125,Staphylococcus~phage~phiSa119,Staphylococcus~phage~tp310-1,Staphylococcus~phage~tp310-3,Staphylococcus~prophage~phiPV83,Staphylococcus~virus~108PVL,Staphylococcus~virus~13"
91,VC_184_0,2,97.36773598174973,2675.701381482976,0.03511190376342586,0.05666466545808635,4.58257569495584,4.58257569495584,1,1,1.0,4.58257569495584,1,1,1,"Staphylococcus~phage~SMSAP5,Staphylococcus~phage~phi7401PVL"
92,VC_185_0,7,1324.882443295672,1003.4774702521371,0.5690196071435103,1.3304161217207373e-13,3.605551275463989,6.244997998398398,21,21,1.0,5.214461213890739,1,1,1,"contigs_cluasted10000010;size=1,contigs_cluasted10000044;size=1,contigs_cluasted10000047;size=1,contigs_cluasted1000007;size=1,contigs_cluasted1375;size=1,contigs_cluasted1384;size=1,contigs_cluasted444;size=1"
93,VC_186_0,2,12.65328382465987,40.131457920983614,0.23971480026619985,0.27014568730370997,3.4641016151377544,3.4641016151377544,1,1,1.0,3.4641016151377544,1,1,1,"contigs_cluasted1095;size=1,contigs_cluasted1894;size=1"
94,VC_187_0,2,113.352051345944,306.09609522502075,0.27024091600501665,0.05035111575875749,3.872983346207417,3.872983346207417,1,1,1.0,3.872983346207417,1,1,1,"contigs_cluasted1131;size=1,contigs_cluasted593;size=1"
95,VC_18_0,12,7007.167440908768,1544.2147101187688,0.8194192841758082,4.209049978263664e-18,1.0,7.0,66,66,1.0,4.821117834786846,1,1,1,"Stygiolobus~rod-shaped~virus,Sulfolobus~islandicus~rod-shaped~virus~1,Sulfolobus~islandicus~rod-shaped~virus~10,Sulfolobus~islandicus~rod-shaped~virus~11,Sulfolobus~islandicus~rod-shaped~virus~2,Sulfolobus~islandicus~rod-shaped~virus~4,Sulfolobus~islandicus~rod-shaped~virus~5,Sulfolobus~islandicus~rod-shaped~virus~6,Sulfolobus~islandicus~rod-shaped~virus~7,Sulfolobus~islandicus~rod-shaped~virus~8,Sulfolobus~islandicus~rod-shaped~virus~9,Sulfolobus~islandicus~rudivirus~3"
96,VC_191_0,3,86.90212465695984,84.68203920867302,0.5064693774712956,0.04338408635193781,4.795831523312719,5.477225575051661,3,3,1.0,5.022962873892366,1,1,1,"contigs_cluasted1897;size=1,contigs_cluasted778;size=2,contigs_cluasted991;size=1"
97,VC_192_0,37,52713.50522967463,31578.027792688077,0.6253712957823372,2.9006565314749218e-269,3.0,10.14889156509222,666,499,0.7492492492492493,8.123684925522525,1,1,1,"Staphylococcus~phage~3MRA,Staphylococcus~phage~B166,Staphylococcus~phage~B236,Staphylococcus~phage~DW2,Staphylococcus~phage~ROSA,Staphylococcus~phage~SA12,Staphylococcus~phage~SA13,Staphylococcus~phage~SA97,Staphylococcus~phage~StauST398-1,Staphylococcus~phage~StauST398-3,Staphylococcus~phage~StauST398-5,Staphylococcus~phage~phiJB,Staphylococcus~virus~11,Staphylococcus~virus~187,Staphylococcus~virus~29,Staphylococcus~virus~52a,Staphylococcus~virus~53,Staphylococcus~virus~55,Staphylococcus~virus~69,Staphylococcus~virus~71,Staphylococcus~virus~80,Staphylococcus~virus~80alpha,Staphylococcus~virus~85,Staphylococcus~virus~88,Staphylococcus~virus~92,Staphylococcus~virus~96,Staphylococcus~virus~IPLA88,Staphylococcus~virus~SAP26,Staphylococcus~virus~X2,Staphylococcus~virus~phiETA,Staphylococcus~virus~phiETA2,Staphylococcus~virus~phiETA3,Staphylococcus~virus~phiMR11,Staphylococcus~virus~phiMR25,Staphylococcus~virus~phiNM1,Staphylococcus~virus~phiNM2,Staphylococcus~virus~phiNM4"
98,VC_193_0,6,2224.8080597240555,24.306251969893555,0.989192967274488,0.00026026994559151344,1.4142135623730951,4.123105625617661,15,15,1.0,2.6967184895339824,1,1,1,"Bacillus~phage~Page,Bacillus~phage~Palmer,Bacillus~phage~Pascal,Bacillus~phage~Pavlov,Bacillus~phage~Pony,Bacillus~phage~Pookie"
99,VC_194_0,13,23400.0,27947.087983411584,0.45572204615692535,1.2882609709060137e-44,2.0,8.831760866327848,78,78,1.0,7.0240114033782834,1,2,1,"Staphylococcus~phage~812,Staphylococcus~phage~GH15,Staphylococcus~phage~JD007,Staphylococcus~phage~MCE-2014,Staphylococcus~phage~P108,Staphylococcus~phage~S25-3,Staphylococcus~phage~S25-4,Staphylococcus~phage~Sb1,Staphylococcus~phage~Team1,Staphylococcus~phage~phiIPLA-RODI,Staphylococcus~phage~phiSA12,Staphylococcus~virus~G1,Staphylococcus~virus~K"
100,VC_194_1,2,300.0,9696.170917119862,0.030011491648888017,0.045373385957308617,5.385164807134504,5.385164807134504,1,1,1.0,5.385164807134504,1,1,1,"Staphylococcus~phage~phiIBB-SEP1,Staphylococcus~phage~phiIPLA-C1C"
101,VC_194_2,4,1800.0,16183.461690260723,0.10009196399460864,1.689885687792836e-05,3.872983346207417,6.324555320336759,6,6,1.0,5.335577548801744,1,1,1,"Staphylococcus~phage~Stau2,Staphylococcus~phage~vB_SauM_Remus,Staphylococcus~phage~vB_SauM_Romulus,Staphylococcus~virus~SA11"
102,VC_194_3,1,0,4954.936753448447,0.0,0.0,0,0,1,1,1,0,1,1,1,Staphylococcus~virus~Twort
103,VC_195_0,1,0,6.483735049862259,0.0,0.0,0,0,1,1,1,0,1,1,1,Bacillus~phage~SP-15
104,VC_195_1,1,0,15.92134692810409,0.0,0.0,0,0,1,1,1,0,1,1,1,Bacillus~virus~G
105,VC_196_0,3,449.0564404527891,342.03316346065293,0.5676429550222267,0.003387885438854736,1.4142135623730951,2.449489742783178,3,3,1.0,1.9545677683854243,1,1,1,"Oenococcus~phage~phi9805,Oenococcus~phage~phiS11,Oenococcus~phage~phiS13"
106,VC_198_0,2,43.254777034972896,215.66952516816295,0.16705568641848806,0.048034175523698826,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"contigs_cluasted2168;size=1,contigs_cluasted2560;size=1"
107,VC_199_0,2,39.61433320175932,54.68694319857207,0.42008268301255053,0.06173157417947706,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"contigs_cluasted1925;size=2,contigs_cluasted3690;size=1"
108,VC_19_0,6,1873.1192766672991,88.63022776914303,0.9548208231638605,6.133986540639095e-05,1.0,6.928203230275509,15,15,1.0,5.06489228220609,1,1,1,"Acidianus~filamentous~virus~3,Acidianus~filamentous~virus~6,Acidianus~filamentous~virus~7,Acidianus~filamentous~virus~8,Acidianus~filamentous~virus~9,Sulfolobus~islandicus~filamentous~virus"
109,VC_1_0,11,4669.023369773166,2408.8576205496347,0.6596640118923822,5.123764582057966e-32,1.0,8.18535277187245,55,55,1.0,6.002246100702822,4,1,1,"Acinetobacter~phage~IME_AB3,Acinetobacter~phage~vB_AbaS_Loki,Burkholderia~phage~KL1,Paracoccus~phage~vB_PmaS-R3,Pseudomonas~phage~73,Pseudomonas~phage~PaMx42,Pseudomonas~phage~vB_Pae-Kakheti25,Pseudomonas~phage~vB_PaeS_SCH_Ab26,Rhodobacter~phage~RcSpartan,Rhodobacter~phage~RcTitan,Stenotrophomonas~phage~vB_SmaS-DLP_2"
110,VC_201_0,2,15.36406758751259,47.83500696170231,0.24310589509579222,0.06034540026372278,5.291502622129181,5.291502622129181,1,1,1.0,5.291502622129181,1,1,1,"contigs_cluasted1180;size=1,contigs_cluasted2633;size=1"
111,VC_202_0,3,80.1070295701602,158.16033849721967,0.33620646511488156,0.004145261330698443,6.244997998398398,7.615773105863909,3,3,1.0,6.905475234887784,1,1,1,"Clostridium~phage~PhiS63,Clostridium~phage~phi3626,Clostridium~phage~phiSM101"
112,VC_204_0,11,1400.2118966869307,1802.9064216453544,0.43714023571129146,1.5376419468207242e-27,3.4641016151377544,9.1104335791443,55,54,0.9818181818181818,6.360264775071889,1,1,1,"contigs_cluasted10000077;size=2,contigs_cluasted1051;size=1,contigs_cluasted1190;size=1,contigs_cluasted1256;size=1,contigs_cluasted1784;size=1,contigs_cluasted2531;size=1,contigs_cluasted2695;size=1,contigs_cluasted306;size=1,contigs_cluasted428;size=1,contigs_cluasted447;size=1,contigs_cluasted579;size=1"
113,VC_205_0,3,900.0,331.776984011725,0.7306517427114331,0.003512738273626519,4.58257569495584,7.681145747868608,3,3,1.0,6.537396890391327,1,1,1,"Lactococcus~phage~949,Lactococcus~phage~WRP3,Lactococcus~phage~phiL47"
114,VC_206_0,5,1434.034542277077,3541.8727895283487,0.28819558859364075,1.5486178524508622e-07,4.0,7.937253933193772,10,10,1.0,6.849022484211235,1,1,1,"contigs_cluasted121;size=1,contigs_cluasted200;size=1,contigs_cluasted47;size=1,contigs_cluasted60;size=1,contigs_cluasted86;size=2"
115,VC_206_1,1,0,1075.4252745121064,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted157;size=1
116,VC_206_2,3,900.0,4347.283903917718,0.17151730618731026,0.0017734497704064182,6.244997998398398,7.416198487095663,3,3,1.0,6.661917268610274,1,1,1,"contigs_cluasted22;size=1,contigs_cluasted23;size=1,contigs_cluasted28;size=1"
117,VC_206_3,1,0,1215.9662706408526,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted58;size=1
118,VC_207_0,4,486.7044969296178,529.7189895803763,0.4788402702113596,1.9501200391391708e-05,3.872983346207417,8.660254037844387,6,6,1.0,7.164321752456111,1,1,1,"Listeria~phage~B025,Listeria~phage~LP-030-2,Listeria~phage~LP-101,Listeria~phage~PSA"
119,VC_208_0,2,97.70539395004108,387.5098618894961,0.2013650493758438,0.046718651715745775,5.5677643628300215,5.5677643628300215,1,1,1.0,5.5677643628300215,1,1,1,"Streptococcus~phage~315.1,Streptococcus~phage~phi3396"
120,VC_20_0,4,652.9920599861141,222.69945158195526,0.7456873240861096,0.00023110962418751874,4.58257569495584,6.244997998398398,6,6,1.0,5.290976622273573,1,1,1,"Sulfolobus~monocaudavirus~SMV1,Sulfolobus~monocaudavirus~SMV2,Sulfolobus~monocaudavirus~SMV3,Sulfolobus~monocaudavirus~SMV4"
121,VC_212_0,3,129.95174789463118,248.95721766781162,0.342962979779943,0.00929917122620092,5.916079783099616,7.0,3,3,1.0,6.516443121270139,1,1,1,"contigs_cluasted1322;size=1,contigs_cluasted1337;size=1,contigs_cluasted1606;size=1"
122,VC_213_0,4,236.02123889965642,451.98841058443253,0.34304931489934676,3.449971527406863e-05,4.358898943540674,7.3484692283495345,6,6,1.0,6.086602631122713,1,1,1,"contigs_cluasted1486;size=1,contigs_cluasted1596;size=1,contigs_cluasted1732;size=1,contigs_cluasted843;size=1"
123,VC_214_0,15,2841.315774805218,4621.535284648822,0.3807279218316706,5.7783463623058125e-55,2.0,9.16515138991168,105,100,0.9523809523809523,6.1941163050066885,1,1,1,"contigs_cluasted1036;size=3,contigs_cluasted1311;size=1,contigs_cluasted1345;size=2,contigs_cluasted1535;size=1,contigs_cluasted1657;size=1,contigs_cluasted1798;size=2,contigs_cluasted2201;size=1,contigs_cluasted2403;size=1,contigs_cluasted3185;size=1,contigs_cluasted3461;size=1,contigs_cluasted611;size=1,contigs_cluasted630;size=1,contigs_cluasted642;size=1,contigs_cluasted665;size=2,contigs_cluasted714;size=1"
124,VC_215_0,1,0,226.4332834648063,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted588;size=1
125,VC_216_0,7,430.3478746323497,1600.0018750623085,0.21195750864946752,3.4551220282990513e-11,2.0,9.486832980505138,21,20,0.9523809523809523,6.129351396226575,1,1,1,"contigs_cluasted100000127;size=1,contigs_cluasted1794;size=1,contigs_cluasted1891;size=1,contigs_cluasted2659;size=1,contigs_cluasted534;size=1,contigs_cluasted548;size=5,contigs_cluasted695;size=1"
126,VC_218_0,7,893.7737924604345,1247.2904187907295,0.417443712226708,7.564038774279252e-09,2.449489742783178,8.0,21,21,1.0,6.019621874474213,1,1,1,"contigs_cluasted1086;size=1,contigs_cluasted1438;size=1,contigs_cluasted1684;size=1,contigs_cluasted1685;size=4,contigs_cluasted1739;size=1,contigs_cluasted652;size=4,contigs_cluasted662;size=2"
127,VC_219_0,5,701.5498512778167,775.6250118611179,0.47492674617211716,2.678921445009099e-07,3.605551275463989,6.6332495807108,10,10,1.0,5.158242323969631,1,1,1,"contigs_cluasted1475;size=1,contigs_cluasted2227;size=1,contigs_cluasted646;size=1,contigs_cluasted648;size=1,contigs_cluasted966;size=1"
128,VC_21_0,9,1867.984398234073,188.33109320378642,0.9084133276299456,2.2599367301152543e-06,1.0,5.916079783099616,36,36,1.0,4.282990467525653,2,1,1,"Acidianus~spindle-shaped~virus~1,Sulfolobus~spindle-shaped~virus~1,Sulfolobus~spindle-shaped~virus~2,Sulfolobus~spindle-shaped~virus~4,Sulfolobus~spindle-shaped~virus~5,Sulfolobus~spindle-shaped~virus~6,Sulfolobus~spindle-shaped~virus~7,Sulfolobus~virus~Kamchatka~1,Sulfolobus~virus~Ragged~Hills"
129,VC_220_0,8,5860.361836159038,0,1.0,0.0,0.0,4.898979485566356,28,28,1.0,3.7722917564115854,1,1,1,"Bacillus~virus~Andromeda,Bacillus~virus~Blastoid,Bacillus~virus~Curly,Bacillus~virus~Eoghan,Bacillus~virus~Finn,Bacillus~virus~Glittering,Bacillus~virus~Riggi,Bacillus~virus~Taylor"
130,VC_221_0,36,12800.41493090364,6811.880050319954,0.6526729759652552,3.1665643964781923e-223,0.0,5.385164807134504,630,630,1.0,4.040902579765928,1,1,1,"contigs_cluasted100000106;size=1,contigs_cluasted1702;size=1,contigs_cluasted1745;size=1,contigs_cluasted1773;size=1,contigs_cluasted1815;size=2,contigs_cluasted1816;size=1,contigs_cluasted1822;size=1,contigs_cluasted1828;size=1,contigs_cluasted1848;size=1,contigs_cluasted1858;size=1,contigs_cluasted1866;size=1,contigs_cluasted1917;size=5,contigs_cluasted1944;size=1,contigs_cluasted1951;size=5,contigs_cluasted1954;size=1,contigs_cluasted1957;size=1,contigs_cluasted1976;size=1,contigs_cluasted1987;size=1,contigs_cluasted1992;size=1,contigs_cluasted2004;size=1,contigs_cluasted2013;size=2,contigs_cluasted2030;size=1,contigs_cluasted2066;size=1,contigs_cluasted2103;size=1,contigs_cluasted2171;size=1,contigs_cluasted2243;size=1,contigs_cluasted2295;size=1,contigs_cluasted2346;size=1,contigs_cluasted2353;size=1,contigs_cluasted2444;size=2,contigs_cluasted2453;size=1,contigs_cluasted2455;size=3,contigs_cluasted2500;size=1,contigs_cluasted2648;size=1,contigs_cluasted2886;size=1,contigs_cluasted3166;size=1"
131,VC_222_0,4,112.0358103702192,1449.478776521272,0.07174816765128593,0.00025330089673155243,2.23606797749979,3.872983346207417,6,6,1.0,3.1728757589971193,1,1,1,"contigs_cluasted1920;size=1,contigs_cluasted2300;size=1,contigs_cluasted4536;size=1,contigs_cluasted4590;size=1"
132,VC_223_0,3,160.28169576809114,251.32979621268206,0.38940043922675044,0.00264282953426005,6.708203932499369,8.0,3,3,1.0,7.4193461225900394,1,1,1,"contigs_cluasted122;size=1,contigs_cluasted150;size=1,contigs_cluasted169;size=1"
133,VC_223_1,1,0,248.8820358636288,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted44;size=1
134,VC_224_0,6,169.04989865963373,872.1695889979429,0.16235760150815462,0.0047213989683230675,6.48074069840786,8.94427190999916,15,15,1.0,7.438949433027549,2,2,2,"Bordetella~virus~BPP1,Burkholderia~virus~BcepC6B,Pseudomonas~phage~AF,Pseudomonas~phage~vB_PaeP_Tr60_Ab31,Xanthomonas~citri~phage~CP2,contigs_cluasted465;size=1"
135,VC_225_0,2,97.62931398134293,647.7207697748878,0.13098450796347252,0.04799650337026573,2.8284271247461903,2.8284271247461903,1,1,1.0,2.8284271247461903,1,1,1,"Bacteriophage~APSE-2,Hamiltonella~virus~APSE1"
136,VC_226_0,17,9728.023496231768,9144.92100542413,0.5154481059051618,6.453031613498714e-73,3.3166247903554,9.746794344808963,136,115,0.8455882352941176,7.918360312024738,2,1,1,"Enterobacteria~phage~IME10,Enterobacteria~phage~ST104,Enterobacteria~phage~Sf101,Enterobacteria~phage~UAB_Phi20,Salmonella~phage~103203_sal5,Salmonella~phage~118970_sal4,Salmonella~phage~SE1~(in:P22virus),Salmonella~phage~SEN22,Salmonella~phage~SPN9CC,Salmonella~phage~ST160,Salmonella~phage~epsilon34,Salmonella~phage~g341c,Salmonella~phage~vB_SemP_Emek,Salmonella~virus~HK620,Salmonella~virus~P22,Salmonella~virus~ST64T,Shigella~virus~Sf6"
137,VC_227_0,6,1128.394226592673,1006.836522228602,0.5284647700093246,3.6891703299134696e-10,4.358898943540674,7.745966692414834,15,15,1.0,6.507262349973181,1,1,1,"Enterobacteria~phage~SfV,Enterobacteria~phage~phiP27,Salmonella~phage~118970_sal3,Salmonella~phage~ST64B,Shigella~phage~SfII,Shigella~phage~SfIV"
138,VC_228_0,2,42.379572040434375,566.7499480418853,0.06957399148001736,0.062228000928604275,4.898979485566356,4.898979485566356,1,1,1.0,4.898979485566356,1,1,1,"contigs_cluasted1680;size=1,contigs_cluasted855;size=1"
139,VC_229_0,3,215.41185234640238,614.7653105854494,0.25947696704358186,0.0026696480989638256,3.0,4.47213595499958,3,3,1.0,3.7817064337356654,1,1,1,"contigs_cluasted1236;size=2,contigs_cluasted1362;size=1,contigs_cluasted2343;size=1"
140,VC_22_0,2,171.2061859436773,69.95720345263233,0.709917812866405,0.14442218317324246,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"Sulfolobus~virus~STSV1,Sulfolobus~virus~STSV2"
141,VC_230_0,8,917.1436361911346,3502.5252743258243,0.20751410450876023,3.160091777162353e-08,3.3166247903554,8.660254037844387,28,28,1.0,5.439435281256943,2,2,2,"Bacteriophage~Lily,contigs_cluasted1121;size=1,contigs_cluasted1125;size=3,contigs_cluasted1441;size=4,contigs_cluasted1575;size=1,contigs_cluasted1971;size=1,contigs_cluasted2045;size=1,contigs_cluasted980;size=1"
142,VC_233_0,2,4.800789297255434,30.204009620242957,0.13714660405763932,0.38321635822707284,2.23606797749979,2.23606797749979,1,1,1.0,2.23606797749979,1,1,1,"contigs_cluasted8377;size=2,contigs_cluasted8709;size=1"
143,VC_234_0,5,947.2640887503969,692.9794720788208,0.5775142859097779,9.28466391873496e-08,5.0,5.656854249492381,10,10,1.0,5.287679472131942,2,1,1,"Enterobacter~phage~Tyrion,Escherichia~phage~TL-2011b,Escherichia~phage~phiV10,Salmonella~phage~SPN1S,Salmonella~phage~epsilon15"
144,VC_235_0,2,115.44520851992232,46.07183677360306,0.7147555746213871,0.07736446174268927,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"Liberibacter~phage~SC1,Liberibacter~phage~SC2"
145,VC_236_0,3,353.6059678136401,433.55816185634353,0.44921504230876025,0.001913376507992763,1.7320508075688772,4.47213595499958,3,3,1.0,3.442430796062039,1,1,1,"contigs_cluasted1052;size=1,contigs_cluasted504;size=1,contigs_cluasted572;size=2"
146,VC_238_0,1,0,78.64757206189647,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted1328;size=1
147,VC_239_0,5,2017.4981255177029,1191.1801672094812,0.6287629801001179,4.958026356411798e-08,1.4142135623730951,8.660254037844387,10,10,1.0,6.347587331790427,2,1,1,"Brevibacillus~phage~Abouo,Brevibacillus~phage~Davies,Brevibacillus~phage~Jimmer1,Brevibacillus~phage~Jimmer2,Brevibacillus~phage~Osiris"
148,VC_23_0,2,104.76224726910908,54.8225186777799,0.6564677188797253,0.08186717716229608,4.898979485566356,4.898979485566356,1,1,1.0,4.898979485566356,1,1,1,"Sulfolobales~Virus~YNP2,Sulfolobales~virus~YNP1"
149,VC_241_0,1,0,178.0353412742642,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted1600;size=1
150,VC_243_0,2,200.4646139341774,175.7454335228479,0.5328528977075674,0.054738612496171034,3.0,3.0,1,1,1.0,3.0,1,1,1,"contigs_cluasted10000013;size=1,contigs_cluasted312;size=1"
151,VC_247_0,4,496.52642465901687,152.76429176668802,0.7647212752283852,8.073809967064303e-05,3.872983346207417,7.0710678118654755,6,6,1.0,5.763915042988541,1,1,1,"Lactobacillus~phage~KC5a,Lactobacillus~phage~phi~jlb1,Lactobacillus~phage~phiAQ113,Lactobacillus~prophage~Lj771"
152,VC_249_0,2,159.03362468134398,1253.8534500875037,0.1125593315427295,0.04567330825946203,6.48074069840786,6.48074069840786,1,1,1.0,6.48074069840786,1,1,1,"contigs_cluasted168;size=1,contigs_cluasted88;size=1"
153,VC_249_1,2,75.0226690653438,781.064968546365,0.08763433294591207,0.046143439359452594,7.483314773547883,7.483314773547883,1,1,1.0,7.483314773547883,1,1,1,"contigs_cluasted132;size=1,contigs_cluasted244;size=1"
154,VC_249_2,6,536.5489099866816,2973.284045410887,0.1528702125728104,1.4499906282348173e-07,6.855654600401044,9.433981132056603,15,12,0.8,8.508763130777647,1,1,1,"contigs_cluasted125;size=1,contigs_cluasted162;size=1,contigs_cluasted183;size=1,contigs_cluasted194;size=1,contigs_cluasted197;size=1,contigs_cluasted281;size=1"
155,VC_249_3,1,0,926.8508961670765,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted50;size=1
156,VC_249_4,1,0,1044.8605447653197,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted12;size=1
157,VC_24_0,3,900.0,4211.449738790525,0.17607529096294286,0.0015244823437609541,7.483314773547883,8.12403840463596,3,3,1.0,7.869117726061281,1,1,1,"Sinorhizobium~phage~phiM12,Sinorhizobium~phage~phiM7,Sinorhizobium~phage~phiN3"
158,VC_251_0,11,4381.081405448546,2333.525214374378,0.6524703014640765,5.123802699786863e-32,3.0,7.937253933193772,55,55,1.0,6.26992433972582,1,1,1,"Streptococcus~phage~DCC1738,Streptococcus~phage~IC1,Streptococcus~phage~K13,Streptococcus~phage~phiARI0004,Streptococcus~phage~phiARI0031,Streptococcus~phage~phiARI0131-1,Streptococcus~phage~phiARI0460-1,Streptococcus~phage~phiARI0462,Streptococcus~phage~phiARI0468-1,Streptococcus~phage~phiARI0468-2,Streptococcus~phage~phiARI0746"
159,VC_253_0,3,70.54385610422563,513.4290210952337,0.12079988447842067,0.002467534655966198,6.4031242374328485,6.782329983125268,3,3,1.0,6.580964248286706,1,2,2,"Lactobacillus~phage~LfeSau,contigs_cluasted1324;size=1,contigs_cluasted488;size=1"
